,Date,Valor,Acao
446,2014-06-06 00:00:00-03:00,16.670000076293945,Neutro
447,2014-06-09 00:00:00-03:00,16.899999618530273,Neutro
448,2014-06-10 00:00:00-03:00,17.170000076293945,Neutro
449,2014-06-11 00:00:00-03:00,17.670000076293945,Neutro
450,2014-06-13 00:00:00-03:00,17.850000381469727,Neutro
451,2014-06-16 00:00:00-03:00,17.6299991607666,Venda
452,2014-06-17 00:00:00-03:00,17.290000915527344,Venda
453,2014-06-18 00:00:00-03:00,17.920000076293945,Venda
454,2014-06-20 00:00:00-03:00,17.559999465942383,Venda
455,2014-06-23 00:00:00-03:00,17.25,Venda
456,2014-06-24 00:00:00-03:00,16.790000915527344,Neutro
457,2014-06-25 00:00:00-03:00,16.229999542236328,Compra
458,2014-06-26 00:00:00-03:00,16.200000762939453,Compra
459,2014-06-27 00:00:00-03:00,16.049999237060547,Compra
460,2014-06-30 00:00:00-03:00,16.239999771118164,Compra
461,2014-07-01 00:00:00-03:00,16.049999237060547,Compra
462,2014-07-02 00:00:00-03:00,16.09000015258789,Neutro
463,2014-07-03 00:00:00-03:00,16.34000015258789,Neutro
464,2014-07-04 00:00:00-03:00,16.329999923706055,Neutro
465,2014-07-07 00:00:00-03:00,16.1299991607666,Neutro
466,2014-07-08 00:00:00-03:00,16.139999389648438,Neutro
467,2014-07-10 00:00:00-03:00,16.979999542236328,Neutro
468,2014-07-11 00:00:00-03:00,17.010000228881836,Neutro
469,2014-07-14 00:00:00-03:00,17.65999984741211,Neutro
470,2014-07-15 00:00:00-03:00,17.75,Venda
471,2014-07-16 00:00:00-03:00,17.850000381469727,Venda
472,2014-07-17 00:00:00-03:00,18.18000030517578,Venda
473,2014-07-18 00:00:00-03:00,19.170000076293945,Venda
474,2014-07-21 00:00:00-03:00,19.46999931335449,Venda
475,2014-07-22 00:00:00-03:00,19.479999542236328,Neutro
476,2014-07-23 00:00:00-03:00,19.01000022888184,Neutro
477,2014-07-24 00:00:00-03:00,19.01000022888184,Neutro
478,2014-07-25 00:00:00-03:00,19.239999771118164,Neutro
479,2014-07-28 00:00:00-03:00,18.959999084472656,Neutro
480,2014-07-29 00:00:00-03:00,18.43000030517578,Neutro
481,2014-07-30 00:00:00-03:00,18.68000030517578,Compra
482,2014-07-31 00:00:00-03:00,17.989999771118164,Compra
483,2014-08-01 00:00:00-03:00,17.860000610351562,Compra
484,2014-08-04 00:00:00-03:00,18.270000457763672,Compra
485,2014-08-05 00:00:00-03:00,18.3700008392334,Compra
486,2014-08-06 00:00:00-03:00,19.040000915527344,Neutro
487,2014-08-07 00:00:00-03:00,18.799999237060547,Neutro
488,2014-08-08 00:00:00-03:00,18.13999938964844,Neutro
489,2014-08-11 00:00:00-03:00,18.770000457763672,Neutro
490,2014-08-12 00:00:00-03:00,18.459999084472656,Neutro
491,2014-08-13 00:00:00-03:00,17.510000228881836,Neutro
492,2014-08-14 00:00:00-03:00,17.479999542236328,Neutro
493,2014-08-15 00:00:00-03:00,18.84000015258789,Neutro
494,2014-08-18 00:00:00-03:00,19.07999992370605,Neutro
495,2014-08-19 00:00:00-03:00,19.690000534057617,Neutro
496,2014-08-20 00:00:00-03:00,20.1200008392334,Neutro
497,2014-08-21 00:00:00-03:00,20.100000381469727,Neutro
498,2014-08-22 00:00:00-03:00,19.71999931335449,Neutro
499,2014-08-25 00:00:00-03:00,20.75,Venda
500,2014-08-26 00:00:00-03:00,20.649999618530277,Venda
501,2014-08-27 00:00:00-03:00,21.6200008392334,Venda
502,2014-08-28 00:00:00-03:00,21.450000762939453,Venda
503,2014-08-29 00:00:00-03:00,22.07999992370605,Venda
504,2014-09-01 00:00:00-03:00,22.479999542236328,Neutro
505,2014-09-02 00:00:00-03:00,23.290000915527344,Neutro
506,2014-09-03 00:00:00-03:00,22.780000686645508,Neutro
507,2014-09-04 00:00:00-03:00,21.700000762939453,Neutro
508,2014-09-05 00:00:00-03:00,21.729999542236328,Neutro
509,2014-09-08 00:00:00-03:00,20.690000534057617,Neutro
510,2014-09-09 00:00:00-03:00,20.38999938964844,Neutro
511,2014-09-10 00:00:00-03:00,19.899999618530277,Compra
512,2014-09-11 00:00:00-03:00,20.1299991607666,Compra
513,2014-09-12 00:00:00-03:00,19.1200008392334,Compra
514,2014-09-15 00:00:00-03:00,19.459999084472656,Compra
515,2014-09-16 00:00:00-03:00,20.309999465942383,Compra
516,2014-09-17 00:00:00-03:00,20.86000061035156,Neutro
517,2014-09-18 00:00:00-03:00,20.209999084472656,Neutro
518,2014-09-19 00:00:00-03:00,19.850000381469727,Neutro
519,2014-09-22 00:00:00-03:00,19.399999618530277,Neutro
520,2014-09-23 00:00:00-03:00,19.059999465942383,Neutro
521,2014-09-24 00:00:00-03:00,19.09000015258789,Neutro
522,2014-09-25 00:00:00-03:00,18.81999969482422,Neutro
523,2014-09-26 00:00:00-03:00,19.81999969482422,Neutro
524,2014-09-29 00:00:00-03:00,17.75,Neutro
525,2014-09-30 00:00:00-03:00,17.25,Neutro
526,2014-10-01 00:00:00-03:00,16.399999618530273,Neutro
527,2014-10-02 00:00:00-03:00,16.59000015258789,Neutro
528,2014-10-03 00:00:00-03:00,17.5,Neutro
529,2014-10-06 00:00:00-03:00,19.200000762939453,Neutro
530,2014-10-07 00:00:00-03:00,19.950000762939453,Venda
531,2014-10-08 00:00:00-03:00,19.57999992370605,Venda
532,2014-10-09 00:00:00-03:00,19.959999084472656,Venda
533,2014-10-10 00:00:00-03:00,18.799999237060547,Venda
534,2014-10-13 00:00:00-03:00,20.75,Venda
535,2014-10-14 00:00:00-03:00,20.420000076293945,Neutro
536,2014-10-15 00:00:00-03:00,19.020000457763672,Neutro
537,2014-10-16 00:00:00-03:00,17.639999389648438,Neutro
538,2014-10-17 00:00:00-03:00,18.18000030517578,Neutro
539,2014-10-20 00:00:00-02:00,17.219999313354492,Neutro
540,2014-10-21 00:00:00-02:00,16.360000610351562,Neutro
541,2014-10-22 00:00:00-02:00,16.049999237060547,Neutro
542,2014-10-23 00:00:00-02:00,15.050000190734863,Neutro
543,2014-10-24 00:00:00-02:00,15.699999809265137,Neutro
544,2014-10-27 00:00:00-02:00,14.06999969482422,Compra
545,2014-10-28 00:00:00-02:00,14.510000228881836,Compra
546,2014-10-29 00:00:00-02:00,13.529999732971191,Venda
547,2014-10-29 00:00:00-02:00,13.529999732971191,Compra
548,2014-10-30 00:00:00-02:00,13.779999732971191,Venda
549,2014-10-30 00:00:00-02:00,13.779999732971191,Compra
550,2014-10-31 00:00:00-02:00,14.649999618530272,Venda
551,2014-10-31 00:00:00-02:00,14.649999618530272,Compra
552,2014-11-03 00:00:00-02:00,14.25,Venda
553,2014-11-04 00:00:00-02:00,14.25,Venda
554,2014-11-05 00:00:00-02:00,13.859999656677246,Neutro
555,2014-11-06 00:00:00-02:00,13.550000190734863,Neutro
556,2014-11-07 00:00:00-02:00,13.770000457763672,Neutro
557,2014-11-10 00:00:00-02:00,13.40999984741211,Neutro
558,2014-11-11 00:00:00-02:00,13.489999771118164,Neutro
559,2014-11-12 00:00:00-02:00,13.539999961853027,Neutro
560,2014-11-13 00:00:00-02:00,13.130000114440918,Neutro
561,2014-11-14 00:00:00-02:00,12.779999732971191,Neutro
562,2014-11-17 00:00:00-02:00,12.130000114440918,Neutro
563,2014-11-18 00:00:00-02:00,11.9399995803833,Neutro
564,2014-11-19 00:00:00-02:00,12.260000228881836,Neutro
565,2014-11-21 00:00:00-02:00,13.630000114440918,Neutro
566,2014-11-24 00:00:00-02:00,13.43000030517578,Neutro
567,2014-11-25 00:00:00-02:00,13.279999732971191,Neutro
568,2014-11-26 00:00:00-02:00,13.270000457763672,Neutro
569,2014-11-27 00:00:00-02:00,12.75,Neutro
570,2014-11-28 00:00:00-02:00,12.18000030517578,Neutro
571,2014-12-01 00:00:00-02:00,11.56999969482422,Neutro
572,2014-12-02 00:00:00-02:00,11.460000038146973,Neutro
573,2014-12-03 00:00:00-02:00,12.0,Neutro
574,2014-12-04 00:00:00-02:00,11.43000030517578,Neutro
575,2014-12-05 00:00:00-02:00,11.449999809265137,Neutro
576,2014-12-08 00:00:00-02:00,10.720000267028809,Neutro
577,2014-12-09 00:00:00-02:00,10.550000190734863,Neutro
578,2014-12-10 00:00:00-02:00,10.109999656677246,Compra
579,2014-12-11 00:00:00-02:00,10.039999961853027,Compra
580,2014-12-12 00:00:00-02:00,9.460000038146973,Compra
581,2014-12-15 00:00:00-02:00,8.520000457763672,Compra
582,2014-12-16 00:00:00-02:00,8.699999809265137,Compra
583,2014-12-17 00:00:00-02:00,9.039999961853027,Neutro
584,2014-12-18 00:00:00-02:00,9.020000457763672,Neutro
585,2014-12-19 00:00:00-02:00,9.4399995803833,Venda
586,2014-12-22 00:00:00-02:00,9.90999984741211,Venda
587,2014-12-23 00:00:00-02:00,10.5,Venda
588,2014-12-26 00:00:00-02:00,9.850000381469728,Venda
589,2014-12-29 00:00:00-02:00,9.869999885559082,Venda
590,2014-12-30 00:00:00-02:00,9.59000015258789,Neutro
591,2015-01-02 00:00:00-02:00,9.0,Neutro
592,2015-01-05 00:00:00-02:00,8.270000457763672,Neutro
593,2015-01-06 00:00:00-02:00,8.0600004196167,Neutro
594,2015-01-07 00:00:00-02:00,8.449999809265137,Neutro
595,2015-01-08 00:00:00-02:00,9.020000457763672,Neutro
596,2015-01-09 00:00:00-02:00,9.289999961853027,Neutro
597,2015-01-12 00:00:00-02:00,8.770000457763672,Neutro
598,2015-01-13 00:00:00-02:00,8.829999923706055,Neutro
599,2015-01-14 00:00:00-02:00,8.5,Neutro
600,2015-01-15 00:00:00-02:00,9.25,Neutro
601,2015-01-16 00:00:00-02:00,9.229999542236328,Neutro
602,2015-01-19 00:00:00-02:00,8.880000114440918,Neutro
603,2015-01-20 00:00:00-02:00,8.890000343322754,Neutro
604,2015-01-21 00:00:00-02:00,9.460000038146973,Neutro
605,2015-01-22 00:00:00-02:00,9.8100004196167,Neutro
606,2015-01-23 00:00:00-02:00,9.520000457763672,Neutro
607,2015-01-26 00:00:00-02:00,9.539999961853027,Neutro
608,2015-01-27 00:00:00-02:00,9.640000343322754,Compra
609,2015-01-28 00:00:00-02:00,8.630000114440918,Compra
610,2015-01-29 00:00:00-02:00,8.470000267028809,Compra
611,2015-01-30 00:00:00-02:00,8.039999961853027,Compra
612,2015-02-02 00:00:00-02:00,8.569999694824219,Compra
613,2015-02-03 00:00:00-02:00,9.789999961853027,Neutro
614,2015-02-04 00:00:00-02:00,9.899999618530272,Neutro
615,2015-02-05 00:00:00-02:00,9.65999984741211,Neutro
616,2015-02-06 00:00:00-02:00,9.029999732971191,Neutro
617,2015-02-09 00:00:00-02:00,9.199999809265137,Neutro
618,2015-02-10 00:00:00-02:00,8.829999923706055,Neutro
619,2015-02-11 00:00:00-02:00,8.850000381469727,Neutro
620,2015-02-12 00:00:00-02:00,9.369999885559082,Venda
621,2015-02-13 00:00:00-02:00,9.779999732971191,Venda
622,2015-02-18 00:00:00-02:00,9.949999809265137,Venda
623,2015-02-19 00:00:00-02:00,9.640000343322754,Venda
624,2015-02-20 00:00:00-02:00,9.539999961853027,Venda
625,2015-02-23 00:00:00-03:00,9.380000114440918,Neutro
626,2015-02-24 00:00:00-03:00,9.739999771118164,Neutro
627,2015-02-25 00:00:00-03:00,9.300000190734863,Neutro
628,2015-02-26 00:00:00-03:00,9.199999809265137,Neutro
629,2015-02-27 00:00:00-03:00,9.479999542236328,Neutro
630,2015-03-02 00:00:00-03:00,9.279999732971191,Neutro
631,2015-03-03 00:00:00-03:00,9.510000228881836,Neutro
632,2015-03-04 00:00:00-03:00,9.149999618530272,Neutro
633,2015-03-05 00:00:00-03:00,9.210000038146973,Neutro
634,2015-03-06 00:00:00-03:00,9.09000015258789,Neutro
635,2015-03-09 00:00:00-03:00,8.789999961853027,Neutro
636,2015-03-10 00:00:00-03:00,8.319999694824219,Neutro
637,2015-03-11 00:00:00-03:00,8.470000267028809,Compra
638,2015-03-12 00:00:00-03:00,8.279999732971191,Compra
639,2015-03-13 00:00:00-03:00,8.149999618530273,Compra
640,2015-03-16 00:00:00-03:00,8.25,Compra
641,2015-03-17 00:00:00-03:00,8.710000038146973,Compra
642,2015-03-18 00:00:00-03:00,9.09000015258789,Neutro
643,2015-03-19 00:00:00-03:00,8.6899995803833,Neutro
644,2015-03-20 00:00:00-03:00,9.15999984741211,Neutro
645,2015-03-23 00:00:00-03:00,9.220000267028809,Neutro
646,2015-03-24 00:00:00-03:00,9.239999771118164,Neutro
647,2015-03-25 00:00:00-03:00,9.720000267028809,Neutro
648,2015-03-26 00:00:00-03:00,9.229999542236328,Neutro
649,2015-03-27 00:00:00-03:00,9.220000267028809,Neutro
650,2015-03-30 00:00:00-03:00,9.59000015258789,Neutro
651,2015-03-31 00:00:00-03:00,9.579999923706056,Neutro
652,2015-04-01 00:00:00-03:00,10.079999923706056,Neutro
653,2015-04-02 00:00:00-03:00,10.600000381469728,Venda
654,2015-04-06 00:00:00-03:00,10.579999923706056,Venda
655,2015-04-06 00:00:00-03:00,10.579999923706056,Compra
656,2015-04-07 00:00:00-03:00,10.829999923706056,Venda
657,2015-04-07 00:00:00-03:00,10.829999923706056,Compra
658,2015-04-08 00:00:00-03:00,10.5600004196167,Compra
659,2015-04-08 00:00:00-03:00,10.5600004196167,Venda
660,2015-04-09 00:00:00-03:00,11.539999961853027,Venda
661,2015-04-09 00:00:00-03:00,11.539999961853027,Compra
662,2015-04-10 00:00:00-03:00,11.829999923706056,Compra
663,2015-04-13 00:00:00-03:00,12.420000076293944,Neutro
664,2015-04-14 00:00:00-03:00,12.449999809265137,Neutro
665,2015-04-15 00:00:00-03:00,13.43000030517578,Neutro
666,2015-04-16 00:00:00-03:00,13.06999969482422,Neutro
667,2015-04-17 00:00:00-03:00,13.270000457763672,Neutro
668,2015-04-20 00:00:00-03:00,13.239999771118164,Neutro
669,2015-04-22 00:00:00-03:00,13.3100004196167,Venda
670,2015-04-23 00:00:00-03:00,14.0600004196167,Venda
671,2015-04-24 00:00:00-03:00,14.699999809265137,Venda
672,2015-04-27 00:00:00-03:00,13.630000114440918,Venda
673,2015-04-28 00:00:00-03:00,13.630000114440918,Venda
674,2015-04-29 00:00:00-03:00,13.729999542236328,Neutro
675,2015-04-30 00:00:00-03:00,14.25,Neutro
676,2015-05-04 00:00:00-03:00,15.039999961853027,Neutro
677,2015-05-05 00:00:00-03:00,15.65999984741211,Neutro
678,2015-05-06 00:00:00-03:00,14.8100004196167,Neutro
679,2015-05-07 00:00:00-03:00,14.649999618530272,Neutro
680,2015-05-08 00:00:00-03:00,14.5,Neutro
681,2015-05-11 00:00:00-03:00,14.670000076293944,Neutro
682,2015-05-12 00:00:00-03:00,14.699999809265137,Neutro
683,2015-05-13 00:00:00-03:00,14.920000076293944,Neutro
684,2015-05-14 00:00:00-03:00,14.8100004196167,Neutro
685,2015-05-15 00:00:00-03:00,15.050000190734863,Neutro
686,2015-05-18 00:00:00-03:00,14.640000343322754,Compra
687,2015-05-19 00:00:00-03:00,13.75,Compra
688,2015-05-20 00:00:00-03:00,13.699999809265137,Compra
689,2015-05-21 00:00:00-03:00,14.420000076293944,Compra
690,2015-05-22 00:00:00-03:00,14.100000381469728,Compra
691,2015-05-25 00:00:00-03:00,13.829999923706056,Neutro
692,2015-05-26 00:00:00-03:00,13.359999656677246,Neutro
693,2015-05-27 00:00:00-03:00,13.520000457763672,Neutro
694,2015-05-28 00:00:00-03:00,13.609999656677246,Neutro
695,2015-05-29 00:00:00-03:00,13.25,Neutro
696,2015-06-01 00:00:00-03:00,13.25,Neutro
697,2015-06-02 00:00:00-03:00,13.850000381469728,Neutro
698,2015-06-03 00:00:00-03:00,13.829999923706056,Neutro
699,2015-06-05 00:00:00-03:00,13.520000457763672,Neutro
700,2015-06-08 00:00:00-03:00,13.550000190734863,Neutro
701,2015-06-09 00:00:00-03:00,14.050000190734863,Neutro
702,2015-06-10 00:00:00-03:00,14.149999618530272,Venda
703,2015-06-11 00:00:00-03:00,14.149999618530272,Venda
704,2015-06-12 00:00:00-03:00,14.18000030517578,Venda
705,2015-06-15 00:00:00-03:00,14.199999809265137,Venda
706,2015-06-16 00:00:00-03:00,14.68000030517578,Venda
707,2015-06-17 00:00:00-03:00,14.489999771118164,Neutro
708,2015-06-18 00:00:00-03:00,14.800000190734863,Neutro
709,2015-06-19 00:00:00-03:00,14.510000228881836,Neutro
710,2015-06-22 00:00:00-03:00,14.550000190734863,Neutro
711,2015-06-23 00:00:00-03:00,14.350000381469728,Neutro
712,2015-06-24 00:00:00-03:00,14.619999885559082,Neutro
713,2015-06-25 00:00:00-03:00,13.979999542236328,Neutro
714,2015-06-26 00:00:00-03:00,14.649999618530272,Neutro
715,2015-06-29 00:00:00-03:00,14.050000190734863,Neutro
716,2015-06-30 00:00:00-03:00,14.029999732971191,Neutro
717,2015-07-01 00:00:00-03:00,13.520000457763672,Compra
718,2015-07-02 00:00:00-03:00,13.640000343322754,Compra
719,2015-07-03 00:00:00-03:00,12.949999809265137,Compra
720,2015-07-06 00:00:00-03:00,12.850000381469728,Compra
721,2015-07-07 00:00:00-03:00,13.15999984741211,Compra
722,2015-07-08 00:00:00-03:00,12.979999542236328,Neutro
723,2015-07-10 00:00:00-03:00,13.270000457763672,Venda
724,2015-07-13 00:00:00-03:00,13.270000457763672,Venda
725,2015-07-14 00:00:00-03:00,13.510000228881836,Venda
726,2015-07-15 00:00:00-03:00,13.18000030517578,Venda
727,2015-07-16 00:00:00-03:00,13.270000457763672,Venda
728,2015-07-17 00:00:00-03:00,12.619999885559082,Neutro
729,2015-07-20 00:00:00-03:00,11.859999656677246,Neutro
730,2015-07-21 00:00:00-03:00,11.850000381469728,Neutro
731,2015-07-22 00:00:00-03:00,11.380000114440918,Neutro
732,2015-07-23 00:00:00-03:00,11.289999961853027,Neutro
733,2015-07-24 00:00:00-03:00,11.09000015258789,Neutro
734,2015-07-27 00:00:00-03:00,10.420000076293944,Neutro
735,2015-07-28 00:00:00-03:00,10.979999542236328,Neutro
736,2015-07-29 00:00:00-03:00,11.800000190734863,Neutro
737,2015-07-30 00:00:00-03:00,11.520000457763672,Neutro
738,2015-07-31 00:00:00-03:00,11.579999923706056,Neutro
739,2015-08-03 00:00:00-03:00,10.979999542236328,Neutro
740,2015-08-04 00:00:00-03:00,11.109999656677246,Neutro
741,2015-08-05 00:00:00-03:00,10.989999771118164,Neutro
742,2015-08-06 00:00:00-03:00,11.460000038146973,Neutro
743,2015-08-07 00:00:00-03:00,10.609999656677246,Neutro
744,2015-08-10 00:00:00-03:00,11.010000228881836,Neutro
745,2015-08-11 00:00:00-03:00,10.970000267028809,Neutro
746,2015-08-12 00:00:00-03:00,11.029999732971191,Neutro
747,2015-08-13 00:00:00-03:00,10.579999923706056,Compra
748,2015-08-14 00:00:00-03:00,10.350000381469728,Compra
749,2015-08-17 00:00:00-03:00,10.199999809265137,Compra
750,2015-08-18 00:00:00-03:00,10.020000457763672,Compra
751,2015-08-19 00:00:00-03:00,9.770000457763672,Compra
752,2015-08-20 00:00:00-03:00,9.6899995803833,Neutro
753,2015-08-21 00:00:00-03:00,9.199999809265137,Neutro
754,2015-08-24 00:00:00-03:00,8.699999809265137,Neutro
755,2015-08-25 00:00:00-03:00,8.880000114440918,Neutro
756,2015-08-26 00:00:00-03:00,9.130000114440918,Neutro
757,2015-08-27 00:00:00-03:00,10.15999984741211,Venda
758,2015-08-28 00:00:00-03:00,10.279999732971191,Venda
759,2015-08-31 00:00:00-03:00,10.619999885559082,Venda
760,2015-09-01 00:00:00-03:00,9.949999809265137,Venda
761,2015-09-02 00:00:00-03:00,10.199999809265137,Venda
762,2015-09-03 00:00:00-03:00,10.239999771118164,Neutro
763,2015-09-04 00:00:00-03:00,9.899999618530272,Neutro
764,2015-09-08 00:00:00-03:00,10.050000190734863,Neutro
765,2015-09-09 00:00:00-03:00,9.68000030517578,Neutro
766,2015-09-10 00:00:00-03:00,9.3100004196167,Neutro
767,2015-09-11 00:00:00-03:00,8.8100004196167,Neutro
768,2015-09-14 00:00:00-03:00,8.829999923706055,Neutro
769,2015-09-15 00:00:00-03:00,8.729999542236328,Neutro
770,2015-09-16 00:00:00-03:00,9.479999542236328,Neutro
771,2015-09-17 00:00:00-03:00,9.279999732971191,Neutro
772,2015-09-18 00:00:00-03:00,8.90999984741211,Neutro
773,2015-09-21 00:00:00-03:00,8.619999885559082,Neutro
774,2015-09-22 00:00:00-03:00,8.350000381469727,Neutro
775,2015-09-23 00:00:00-03:00,8.260000228881836,Neutro
776,2015-09-24 00:00:00-03:00,8.300000190734863,Compra
777,2015-09-25 00:00:00-03:00,8.079999923706055,Compra
778,2015-09-28 00:00:00-03:00,7.670000076293945,Compra
779,2015-09-29 00:00:00-03:00,7.849999904632568,Compra
780,2015-09-30 00:00:00-03:00,8.539999961853027,Compra
781,2015-10-01 00:00:00-03:00,8.369999885559082,Neutro
782,2015-10-02 00:00:00-03:00,9.149999618530272,Neutro
783,2015-10-05 00:00:00-03:00,9.399999618530272,Neutro
784,2015-10-06 00:00:00-03:00,9.890000343322754,Venda
785,2015-10-07 00:00:00-03:00,10.399999618530272,Venda
786,2015-10-08 00:00:00-03:00,10.75,Venda
787,2015-10-09 00:00:00-03:00,10.710000038146973,Venda
788,2015-10-13 00:00:00-03:00,9.84000015258789,Venda
789,2015-10-14 00:00:00-03:00,9.5600004196167,Neutro
790,2015-10-15 00:00:00-03:00,9.65999984741211,Neutro
791,2015-10-16 00:00:00-03:00,9.699999809265137,Neutro
792,2015-10-19 00:00:00-02:00,9.670000076293944,Neutro
793,2015-10-20 00:00:00-02:00,9.800000190734863,Neutro
794,2015-10-21 00:00:00-02:00,9.489999771118164,Neutro
795,2015-10-22 00:00:00-02:00,9.779999732971191,Neutro
796,2015-10-23 00:00:00-02:00,9.6899995803833,Neutro
797,2015-10-26 00:00:00-02:00,9.609999656677246,Neutro
798,2015-10-27 00:00:00-02:00,9.239999771118164,Neutro
799,2015-10-28 00:00:00-02:00,9.399999618530272,Neutro
800,2015-10-29 00:00:00-02:00,9.300000190734863,Neutro
801,2015-10-30 00:00:00-02:00,9.380000114440918,Neutro
802,2015-11-03 00:00:00-02:00,10.5600004196167,Neutro
803,2015-11-04 00:00:00-02:00,9.890000343322754,Neutro
804,2015-11-05 00:00:00-02:00,9.899999618530272,Neutro
805,2015-11-06 00:00:00-02:00,9.579999923706056,Neutro
806,2015-11-09 00:00:00-02:00,9.270000457763672,Neutro
807,2015-11-10 00:00:00-02:00,9.210000038146973,Compra
808,2015-11-11 00:00:00-02:00,9.260000228881836,Compra
809,2015-11-12 00:00:00-02:00,9.020000457763672,Compra
810,2015-11-13 00:00:00-02:00,8.779999732971191,Compra
811,2015-11-16 00:00:00-02:00,9.380000114440918,Compra
812,2015-11-17 00:00:00-02:00,9.420000076293944,Neutro
813,2015-11-18 00:00:00-02:00,9.520000457763672,Neutro
814,2015-11-19 00:00:00-02:00,9.510000228881836,Venda
815,2015-11-23 00:00:00-02:00,9.850000381469728,Venda
816,2015-11-24 00:00:00-02:00,10.449999809265137,Venda
817,2015-11-25 00:00:00-02:00,9.65999984741211,Venda
818,2015-11-26 00:00:00-02:00,9.699999809265137,Venda
819,2015-11-27 00:00:00-02:00,9.329999923706056,Neutro
820,2015-11-30 00:00:00-02:00,9.40999984741211,Neutro
821,2015-12-01 00:00:00-02:00,9.239999771118164,Neutro
822,2015-12-02 00:00:00-02:00,9.470000267028809,Neutro
823,2015-12-03 00:00:00-02:00,9.800000190734863,Neutro
824,2015-12-04 00:00:00-02:00,9.130000114440918,Neutro
825,2015-12-07 00:00:00-02:00,8.640000343322754,Neutro
826,2015-12-08 00:00:00-02:00,8.539999961853027,Neutro
827,2015-12-09 00:00:00-02:00,9.460000038146973,Neutro
828,2015-12-10 00:00:00-02:00,9.199999809265137,Neutro
829,2015-12-11 00:00:00-02:00,8.850000381469727,Neutro
830,2015-12-14 00:00:00-02:00,8.770000457763672,Neutro
831,2015-12-15 00:00:00-02:00,9.100000381469728,Neutro
832,2015-12-16 00:00:00-02:00,8.949999809265137,Neutro
833,2015-12-17 00:00:00-02:00,8.819999694824219,Compra
834,2015-12-18 00:00:00-02:00,8.65999984741211,Compra
835,2015-12-21 00:00:00-02:00,8.3100004196167,Compra
836,2015-12-22 00:00:00-02:00,8.539999961853027,Compra
837,2015-12-23 00:00:00-02:00,8.880000114440918,Compra
838,2015-12-28 00:00:00-02:00,8.609999656677246,Neutro
839,2015-12-29 00:00:00-02:00,8.569999694824219,Venda
840,2015-12-30 00:00:00-02:00,8.569999694824219,Venda
841,2016-01-04 00:00:00-02:00,8.670000076293945,Venda
842,2016-01-05 00:00:00-02:00,8.449999809265137,Venda
843,2016-01-06 00:00:00-02:00,8.0600004196167,Venda
844,2016-01-07 00:00:00-02:00,7.829999923706055,Neutro
845,2016-01-08 00:00:00-02:00,7.860000133514404,Neutro
846,2016-01-11 00:00:00-02:00,7.579999923706055,Neutro
847,2016-01-12 00:00:00-02:00,7.0,Neutro
848,2016-01-13 00:00:00-02:00,6.800000190734863,Neutro
849,2016-01-14 00:00:00-02:00,7.230000019073486,Neutro
850,2016-01-15 00:00:00-02:00,6.710000038146973,Neutro
851,2016-01-18 00:00:00-02:00,6.300000190734863,Neutro
852,2016-01-19 00:00:00-02:00,6.150000095367432,Neutro
853,2016-01-20 00:00:00-02:00,5.929999828338623,Neutro
854,2016-01-21 00:00:00-02:00,6.289999961853027,Neutro
855,2016-01-22 00:00:00-02:00,6.210000038146973,Neutro
856,2016-01-26 00:00:00-02:00,5.960000038146973,Neutro
857,2016-01-27 00:00:00-02:00,6.539999961853027,Neutro
858,2016-01-28 00:00:00-02:00,6.519999980926514,Neutro
859,2016-01-29 00:00:00-02:00,6.929999828338623,Neutro
860,2016-02-01 00:00:00-02:00,6.579999923706055,Neutro
861,2016-02-02 00:00:00-02:00,6.019999980926514,Neutro
862,2016-02-03 00:00:00-02:00,6.179999828338623,Neutro
863,2016-02-04 00:00:00-02:00,6.670000076293945,Neutro
864,2016-02-05 00:00:00-02:00,6.389999866485596,Compra
865,2016-02-10 00:00:00-02:00,6.119999885559082,Compra
866,2016-02-11 00:00:00-02:00,5.909999847412109,Compra
867,2016-02-12 00:00:00-02:00,6.309999942779541,Compra
868,2016-02-15 00:00:00-02:00,6.429999828338623,Compra
869,2016-02-16 00:00:00-02:00,6.289999961853027,Neutro
870,2016-02-17 00:00:00-02:00,6.78000020980835,Neutro
871,2016-02-18 00:00:00-02:00,6.599999904632568,Neutro
872,2016-02-19 00:00:00-02:00,6.380000114440918,Neutro
873,2016-02-22 00:00:00-03:00,7.409999847412109,Neutro
874,2016-02-23 00:00:00-03:00,7.079999923706055,Neutro
875,2016-02-24 00:00:00-03:00,7.03000020980835,Neutro
876,2016-02-25 00:00:00-03:00,6.980000019073486,Neutro
877,2016-02-26 00:00:00-03:00,6.889999866485596,Neutro
878,2016-02-29 00:00:00-03:00,7.349999904632568,Neutro
879,2016-03-01 00:00:00-03:00,7.570000171661377,Neutro
880,2016-03-02 00:00:00-03:00,8.100000381469727,Venda
881,2016-03-03 00:00:00-03:00,9.109999656677246,Venda
882,2016-03-04 00:00:00-03:00,9.979999542236328,Venda
883,2016-03-07 00:00:00-03:00,9.90999984741211,Venda
884,2016-03-08 00:00:00-03:00,9.649999618530272,Venda
885,2016-03-09 00:00:00-03:00,9.5600004196167,Neutro
886,2016-03-10 00:00:00-03:00,9.8100004196167,Neutro
887,2016-03-11 00:00:00-03:00,10.09000015258789,Compra
888,2016-03-14 00:00:00-03:00,9.539999961853027,Compra
889,2016-03-15 00:00:00-03:00,8.90999984741211,Compra
